condition,repeat_idx,order,segment_id,duration_s,chars,text,full_latency_ms,stt_latency_ms,audio_s_per_decode_s
combo4,4,4,rx-1789026492.714-6,5.152035474777222,58,많은 분들이 좀 불안해하세요. 독감 백신 접종 사환자가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2585.773468017578,2560.780814004829,2.011900216762365
combo4,4,5,rx-1789026497.898-7,5.151853084564209,63,어~ 이 많은 분들이 좀 불안해하세요 이 독감 백신 접종 사환자가 계속 나오고 있습니다 지금까지 몇 명 나왔나요?,2668.687105178833,2647.5440119975246,1.9458989392502026
combo5,0,0,rx-1789026518.058-2,8.969647645950317,61,어~ 이 많은 분들이 좀 불안해하세요 독감 백신 접종 사훈제가 계속 나오고 있습니다 지금까지 몇 명 나왔나요?,2585.7090950012207,2564.6149509993847,3.4974636806414177
combo5,0,1,rx-1789026527.060-3,3.840031385421753,60,많은 분들이 좀 불안해하세요. 독감 백신 접종 사후 문제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2526.2908935546875,2497.2729129949585,1.5376899198479814
combo5,0,2,rx-1789026530.932-4,3.872324228286743,61,어~ 이 많은 분들이 좀 불안해하세요 독감 백신 접종 사훈제가 계속 나오고 있습니다 지금까지 몇 명 나왔나요?,2568.3581829071045,2543.38883201126,1.522505792094946
combo5,0,3,rx-1789026534.836-5,3.8396332263946533,60,많은 분들이 좀 불안해하세요. 독감 백신 접종 사후 문제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2515.2273178100586,2502.1214059961494,1.5345511281719806
combo5,0,4,rx-1789026538.708-6,3.903825044631958,58,많은 분들이 좀 불안해하세요. 독감 백신 접종 사훈제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2542.877197265625,2525.316974002635,1.5458752643017257
combo5,1,0,rx-1789026595.397-2,8.969515800476074,61,어~ 이 많은 분들이 좀 불안해하세요 독감 백신 접종 사훈제가 계속 나오고 있습니다 지금까지 몇 명 나왔나요?,2621.4523315429688,2600.0056769989897,3.4498062368959816
combo5,1,1,rx-1789026604.399-3,3.8399431705474854,60,많은 분들이 좀 불안해하세요. 독감 백신 접종 사후 문제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2519.812822341919,2490.7904400024563,1.5416564592819373
combo5,1,2,rx-1789026608.271-4,3.8721063137054443,61,어~ 이 많은 분들이 좀 불안해하세요 독감 백신 접종 사훈제가 계속 나오고 있습니다 지금까지 몇 명 나왔나요?,2542.8977012634277,2517.7801749960054,1.5379048386190377
combo5,1,3,rx-1789026612.175-5,3.839907169342041,60,많은 분들이 좀 불안해하세요. 독감 백신 접종 사후 문제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2525.3002643585205,2512.08370301174,1.528574531468984
combo5,1,4,rx-1789026616.054-6,3.897151231765747,58,많은 분들이 좀 불안해하세요. 독감 백신 접종 사훈제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2463.927745819092,2446.8385990185197,1.5927291785118067
combo5,2,0,rx-1789026673.606-2,8.970873594284058,61,어~ 이 많은 분들이 좀 불안해하세요 독감 백신 접종 사훈제가 계속 나오고 있습니다 지금까지 몇 명 나왔나요?,2587.766170501709,2566.5929130045697,3.4952459927828397
combo5,2,1,rx-1789026682.609-3,3.8399837017059326,60,많은 분들이 좀 불안해하세요. 독감 백신 접종 사후 문제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2572.3438262939453,2543.3161389955785,1.5098334189875593
combo5,2,2,rx-1789026686.481-4,3.8720502853393555,61,어~ 이 많은 분들이 좀 불안해하세요 독감 백신 접종 사훈제가 계속 나오고 있습니다 지금까지 몇 명 나왔나요?,2608.5257530212402,2582.36566602136,1.4994198289915335
combo5,2,3,rx-1789026690.385-5,3.8399899005889893,60,많은 분들이 좀 불안해하세요. 독감 백신 접종 사후 문제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2538.0799770355225,2524.965784017695,1.520808687743421
combo5,2,4,rx-1789026694.258-6,3.9036355018615723,58,많은 분들이 좀 불안해하세요. 독감 백신 접종 사훈제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2505.892276763916,2488.7845370103605,1.5684907406853283
combo5,3,0,rx-1789026750.916-2,8.923116445541382,61,어~ 이 많은 분들이 좀 불안해하세요 독감 백신 접종 사훈제가 계속 나오고 있습니다 지금까지 몇 명 나왔나요?,2609.025478363037,2587.574715988012,3.4484478420690836
combo5,3,1,rx-1789026759.871-3,3.8398187160491943,60,많은 분들이 좀 불안해하세요. 독감 백신 접종 사후 문제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2576.390266418457,2547.440858994378,1.5073239885007548
combo5,3,2,rx-1789026763.743-4,3.871927261352539,61,어~ 이 많은 분들이 좀 불안해하세요 독감 백신 접종 사훈제가 계속 나오고 있습니다 지금까지 몇 명 나왔나요?,2567.915678024292,2542.9508259985596,1.5226119285386182
combo5,3,3,rx-1789026767.647-5,3.839992046356201,60,많은 분들이 좀 불안해하세요. 독감 백신 접종 사후 문제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2523.686170578003,2510.6421149976086,1.529486032046371
combo5,3,4,rx-1789026771.522-6,3.900764226913452,58,많은 분들이 좀 불안해하세요. 독감 백신 접종 사훈제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2482.9533100128174,2465.9132630040403,1.5818740607937842
combo5,4,0,rx-1789026829.186-2,8.969243288040161,61,어~ 이 많은 분들이 좀 불안해하세요 독감 백신 접종 사훈제가 계속 나오고 있습니다 지금까지 몇 명 나왔나요?,2614.9532794952393,2594.0266299876384,3.4576527412453366
combo5,4,1,rx-1789026838.187-3,3.839904308319092,60,많은 분들이 좀 불안해하세요. 독감 백신 접종 사후 문제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2573.8685131073,2544.8764309985563,1.5088765260057808
combo5,4,2,rx-1789026842.059-4,3.8720598220825195,61,어~ 이 많은 분들이 좀 불안해하세요 독감 백신 접종 사훈제가 계속 나오고 있습니다 지금까지 몇 명 나왔나요?,2595.519542694092,2570.489245990757,1.506351301847245
combo5,4,3,rx-1789026845.963-5,3.840320587158203,60,많은 분들이 좀 불안해하세요. 독감 백신 접종 사후 문제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2529.325246810913,2516.422236978542,1.5261034220430592
combo5,4,4,rx-1789026849.836-6,3.90313982963562,58,많은 분들이 좀 불안해하세요. 독감 백신 접종 사훈제가 계속 나오고 있습니다. 지금까지 몇 명 나왔나요?,2529.7763347625732,2512.66040399787,1.5533893173249242
